dcterms:date,dcterms:type,dcterms:creator,dcterms:title @en,dcterms:issued,dcterms:isPartOf,dcterms:publisher,schema:volumeNumber,schema:issueNumber,schema:pageStart,schema:pageEnd,dcterms:language,dcterms:identifier,schema:issn,schema:url,dcterms:title,schema:keywords
2021-10-29 02:01:54.536941,Article,"栗原 一貴,植村 あい子,板谷 あかり,北原 鉄朗,長尾 確",Picognizer: Development and Evaluation on a JavaScript Library for Detecting and Recognizing Synthesized Sounds,2019-02-15,情報処理学会論文誌,,60,2,397,410,JPN,"naid: 170000150111,ncid: AN00116647",1882-7764,http://id.nii.ac.jp/1001/00194273/,Picognizer：電子音の認識のためのJavaScriptライブラリの開発と評価,"[特集：インタラクションの理解および基盤・応用技術] 音響イベント検出,テンプレートマッチング,ディジタルゲーム,ゲーミフィケーション"
2021-10-29 01:57:12.975848,Article,"三上 和真,田村 仁",,2019-02-28,第81回全国大会講演論文集,,2019,1,151,152,JPN,"naid: 170000179599,ncid: AN00349328",,http://id.nii.ac.jp/1001/00196709/,歯磨き判定システムの開発,人工知能と認知科学
2021-10-29 01:57:21.926405,Article,"長谷川 達人,比江島 欣愼,葭田 護,越野 亮",Applying Gamification and Quantitative Evaluation in a Support Application of Smartphone Addiction Recovery,2019-02-28,情報処理学会論文誌教育とコンピュータ（TCE）,,5,1,31,38,JPN,"naid: 170000150165,ncid: AA12697953",2188-4234,http://id.nii.ac.jp/1001/00194804/,スマホ依存改善支援アプリにおける ゲーミフィケーション応用と定量的評価,"[研究会推薦ショートペーパー] ゲーミフィケーション,スマートフォン依存,利用制限アプリ"
2021-10-29 02:01:10.168421,Article,"清水 赳,花川 直己,富永 浩之",,2019-02-28,第81回全国大会講演論文集,,2019,1,535,536,JPN,"naid: 170000180088,ncid: AN00349328",,http://id.nii.ac.jp/1001/00197215/,プログラミング演習のためのコンテナ型の実行環境の設計と仮実装,コンピュータと人間社会
2021-10-29 02:02:03.876900,Article,"林 欣,渡辺 博芳,高井 久美子,志賀 栄文",,2019-02-28,第81回全国大会講演論文集,,2019,1,553,554,JPN,"naid: 170000180096,ncid: AN00349328",,http://id.nii.ac.jp/1001/00197223/,家庭学習を対象としたゲーミフィケーションのための学習実績管理システム,コンピュータと人間社会
2021-10-29 02:02:06.847385,Article,"三上 奈緒,角田 均,梅原 稜,北谷 優典,田中 志子,工藤 雅世,小久保 温,坂田 令,坂本 知英",,2019-02-28,第81回全国大会講演論文集,,2019,1,27,28,JPN,"naid: 170000179406,ncid: AN00349328",,http://id.nii.ac.jp/1001/00196319/,グループ向けの生活習慣管理アプリケーション,インタフェース
2021-10-29 02:02:14.177315,Article,酒見 真歩,,2019-02-28,第81回全国大会講演論文集,,2019,1,721,722,JPN,"naid: 170000180177,ncid: AN00349328",,http://id.nii.ac.jp/1001/00197304/,ゲーミフィケーション要素を活用したタスク管理アプリによる先延ばし行動の改善を試みる,コンピュータと人間社会
2021-10-29 01:56:44.141141,Article,岩本 穣志,Examining Gamification in Japanese Language Learning: Encouraging the Use of the Target Language Outside of the Classroom,2019-03,APU 言語研究論叢 = APU Journal of Language Research = APU 言語研究論叢 = APU Journal of Language Research,,,4,1,17,JPN,"naid: 120006583146,doi: 10.34382/00011367",,"http://hdl.handle.net/10367/11566,http://dx.doi.org/10.34382/00011367",日本語教育におけるゲーミフィケーションの試み 　 ―教室外での目標言語使用の活性化を目指して―,
2021-10-29 01:31:40.494964,Article,"水上 直紀,鈴木 潤,亀甲 博貴,鶴岡 慶雅",Deep Reinfocement Learning for Sparse Reward Environments,2019-03-15,情報処理学会論文誌,,60,3,956,966,JPN,"naid: 170000150222,ncid: AN00116647",1882-7764,http://id.nii.ac.jp/1001/00195331/,報酬が疎な環境に適した深層強化学習法,"[一般論文] 深層強化学習,探索,自動操作エージェント"
2021-10-29 01:37:50.846291,Article,"石岡 卓将,福井 達也,成川 聖,桐原 誉人,南 勝也,池田 智,椎名 亮太,木下 和彦,木崎 一廣,猿渡 俊介,渡辺 尚",,2019-06-26,"マルチメディア,分散協調とモバイルシンポジウム2019論文集",,,2019,549,558,JPN,naid: 170000181344,,http://id.nii.ac.jp/1001/00202254/,無線通信における低遅延性と広帯域性を実現するソフトウェア定義光ファイバ無線に関する検討,無線・移動体
2021-10-29 01:57:03.746412,Article,"西岡 大,内藤 真生,西田 健志,齊藤 義仰",,2019-06-26,"マルチメディア,分散協調とモバイルシンポジウム2019論文集",,,2019,231,237,JPN,naid: 170000181303,,http://id.nii.ac.jp/1001/00202213/,観光情報充足に向けたあらたな写真収集システムの実装,グループウェア
2021-10-29 01:29:50.769244,Article,"大塚 駿,遠藤 雅伸",,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,294,297,JPN,naid: 170000180380,,http://id.nii.ac.jp/1001/00199359/,デジタルゲームにおける難易度と達成感の感じ方に関する研究,
2021-10-29 01:35:00.398865,Article,"藤巻 恵太,石井 稜大,原田 智広,ターウォンマット ラック",,2019-09-13,2019年度 情報処理学会関西支部 支部大会 講演論文集,,,2019,,,JPN,naid: 170000180687,1884-197X,http://id.nii.ac.jp/1001/00200159/,対戦格闘ゲームAIにおけるモンテカルロ木探索のノード選択手法の改善,社会と環境のエージェント知能
2021-10-29 01:57:18.315777,Article,"岡 大貴,西田 健志",,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,346,349,JPN,naid: 170000180390,,http://id.nii.ac.jp/1001/00199369/,ゲーミフィケーションによるコードリーディングの促進,
2021-10-29 02:02:08.360056,Article,"松倉 聖憲,井村 誠孝",,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,80,83,JPN,naid: 170000180340,,http://id.nii.ac.jp/1001/00199319/,機械学習のためのゲーミフィケーションを活用したデータ取得事例,
2021-10-29 02:10:23.385032,Article,中村 隆敏,Development of Teaching Materials for Traditional Porcelain Drawing Using MR System.,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,356,358,JPN,naid: 170000180392,,http://id.nii.ac.jp/1001/00199371/,MRを用いた伝統的絵付け技法修得教材の開発研究,
2021-10-29 02:10:25.227563,Article,"篠﨑 由貴,塩田 智生,久能 若葉,杉浦 裕太",,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,22,26,JPN,naid: 170000180329,,http://id.nii.ac.jp/1001/00199308/,非対称性インタフェースにおけるユーザの視線共有,
2021-10-29 02:10:25.557745,Article,"稲葉 このみ,清野 諭,遠峰 結衣,杉浦 裕太",,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,393,397,JPN,naid: 170000180402,,http://id.nii.ac.jp/1001/00199381/,タブレット端末内蔵カメラによる踵上げ動作トレーニング支援,
2021-10-29 02:10:30.666801,Article,"金杉 季実果,宮下 芳明",,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,113,118,JPN,naid: 170000180346,,http://id.nii.ac.jp/1001/00199325/,演奏者と楽曲に合わせて変形可能なソフトウェア鍵盤楽器による演奏支援の検討,
2021-10-29 02:10:32.474640,Article,"外里 有蘭,佐藤 健,松山 克胤,中安 翌,細川 靖",Development of a Calligraphy Learning System Using Actuator Built-in Brush Device,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,443,446,JPN,naid: 170000180417,,http://id.nii.ac.jp/1001/00199396/,アクチュエータ内蔵筆型デバイスを用いた書道学習システムの試作,
2021-10-29 02:10:34.965267,Article,"望月 聡司,中川 隆",,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,390,392,JPN,naid: 170000180401,,http://id.nii.ac.jp/1001/00199380/,VRによる90年代渋谷系の再現手法,
2021-10-29 02:10:35.999871,Article,"仮屋 郷佑,佐々木 智也,檜山 敦,稲見 昌彦",,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,322,325,JPN,naid: 170000180385,,http://id.nii.ac.jp/1001/00199364/,水平方向運動感覚のための力覚提示,
2021-10-29 02:10:50.789445,Article,"竹永 正輝,橋本 直",,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,12,16,JPN,naid: 170000180327,,http://id.nii.ac.jp/1001/00199306/,片手持ちVRコントローラのための日本語入力UIの提案,
2021-10-29 02:10:51.347349,Article,"片寄 晴弘,橋田 光代,飯野 なみ",,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,267,274,JPN,naid: 170000180376,,http://id.nii.ac.jp/1001/00199355/,Emotion Movement Design Annotator による感動デザインの分析 - M. Rigolo のバランス芸を例として-,
2021-10-29 02:10:52.792531,Article,"松井 勇介,寺田 努,塚本 昌彦",,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,104,112,JPN,naid: 170000180345,,http://id.nii.ac.jp/1001/00199324/,ストレッチセンサを用いた残呼気量提示機能をもつ歌唱支援システム,
2021-10-29 02:10:59.681466,Article,黒土 英太郎,,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,430,433,JPN,naid: 170000180413,,http://id.nii.ac.jp/1001/00199392/,ペイントツールのインタフェースを用いた街並みのモデリングツールの開発,
2021-10-29 02:11:03.287825,Article,"坂本 恋,大島 登志一",Code Weaver: A Programming Learning Tool with Tangible User Interface (2),2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,368,373,JPN,naid: 170000180395,,http://id.nii.ac.jp/1001/00199374/,Code Weaver: ミクストリアリティを利用したタンジブルなプログラミング学習ツールの研究（2）,
2021-10-29 02:11:05.138579,Article,"田中 一星,井本 桂右,山西 良典,山下 洋一",Application Vision of Entertainment Contents for Labeled-Data,2019-09-13,エンタテインメントコンピューティングシンポジウム2019論文集,,,2019,164,171,JPN,naid: 170000180356,,http://id.nii.ac.jp/1001/00199335/,エンタテインメントコンテンツのラベル付きデータとしての活用可能性,
2021-10-29 01:41:42.871638,Article,"西野 卓也,大久保 隆夫",Cyber Risk Information Sharing as a Non-Cooperative Game,2019-10-14,コンピュータセキュリティシンポジウム2019論文集,,,2019,77,83,JPN,naid: 170000180982,,http://id.nii.ac.jp/1001/00201211/,サイバーリスク情報の非協力的な共有ゲーム,"cyber threat information sharing,Non-cooperative game theory"
2021-10-29 01:41:44.900277,Article,"廣澤 龍典,上原 哲太郎",Verifiable Loot Box System Using Blockchain,2019-10-14,コンピュータセキュリティシンポジウム2019論文集,,,2019,776,783,JPN,naid: 170000181081,,http://id.nii.ac.jp/1001/00201310/,ブロックチェーンを用いた検証可能な抽選システムの提案,"ブロックチェーン,Ethereum,乱数,抽選"
2021-10-29 01:58:03.023267,Article,"栄元 優作,西山 勇毅,大越 匡,中澤 仁",HealthyStadium: Meal Photo SNS with Mutual Healthiness Evaluation for Improving Users' Eating Habits,2019-10-15,情報処理学会論文誌,,60,10,1881,1895,JPN,"naid: 170000180547,ncid: AN00116647",1882-7764,http://id.nii.ac.jp/1001/00199649/,HealthyStadium：他者評価とゲーミフィケーションを用いた食習慣改善ソーシャルメディア,"[特集：ユビキタスコンピューティングシステム（Ⅷ）] 食生活,食事記録,ゲーミフィケーション,ソーシャルメディア"
2021-10-29 01:26:03.124779,Article,"栗原 一浩,阿部 雅樹,渡辺 大地",A proposal for game description language of Falling block puzzle games,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,177,180,JPN,naid: 170000180592,,http://id.nii.ac.jp/1001/00199899/,落ちものパズルゲーム \n共通ルール記述言語の提案,"落ちものパズルゲーム,デジタルゲーム,パズルゲーム,共通ル ール記述言語"
2021-10-29 01:26:58.664568,Article,"橋本 大世,鶴岡 慶雅",An Eﬃcient Reinforcement Learning Method Using Prediction Errors Between Models,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,136,143,JPN,naid: 170000180585,,http://id.nii.ac.jp/1001/00199892/,モデル間の予測誤差を利用した効率的な強化学習手法,
2021-10-29 01:29:51.819070,Article,"義澤 勇輝,阿部 雅樹,渡辺 大地",Evaluation of Intermediate Nodes in  Behavior Trees using Bayesian Theory,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,195,197,JPN,naid: 170000180595,,http://id.nii.ac.jp/1001/00199902/,ベイズ理論を用いたビヘイビアツリーの 中間ノードの評価に関する研究,"ゲーム AI,ビヘイビアツリー,ベイズ推定"
2021-10-29 01:40:26.847962,Article,"阿保 達也,松原 仁",Dynamic diﬃculty adjustment in roguelike game using clustering of gameplay features,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,155,160,JPN,naid: 170000180588,,http://id.nii.ac.jp/1001/00199895/,ゲームプレイ特徴のクラスタリングによるローグライクゲームの動的難易度調整,
2021-10-29 01:40:47.265167,Article,"徐 凡超,金子 知適",Multi-task Reinforcement Learning in StarCraftII Mini-games,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,242,249,JPN,naid: 170000180602,,http://id.nii.ac.jp/1001/00199909/,スタークラフトIIのミニゲームにおけるマルチタスク強化学習,"リアルタイムストラテジーゲーム,スタークラフト II,強化学習,マルチタスク"
2021-10-29 01:55:10.365807,Article,"安福 智明,末續 鴻輝",Composition of All Games Born by Day 2,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,41,48,ENG,naid: 170000180570,,http://id.nii.ac.jp/1001/00199877/,2日目までに生まれたすべてのゲームの構成,"組合せゲーム,ゲームの誕生日,それはオレの魚だ"
2021-10-29 01:58:15.244575,Article,"末續 鴻輝,安福 智明",All-but Nim with FES sets of size 4,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,34,40,JPN,naid: 170000180569,,http://id.nii.ac.jp/1001/00199876/,要素数4のFES集合に対するAll-but Nim,"組合せゲーム理論,All-but Nim,不偏ゲーム"
2021-10-29 01:58:20.733529,Article,竹内 聖悟,Behavior of Monte-Carlo Tree Search with Increasing Playouts,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,66,72,JPN,naid: 170000180574,,http://id.nii.ac.jp/1001/00199881/,プレイアウト数増加に伴うモンテカルロ木探索の振舞い,
2021-10-29 01:58:21.332000,Article,"Quentin Gendre,Tomoyuki Kaneko",Counterfactual Regret Minimisation for playing the multiplayer bluﬃng dice game Dudo,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,181,187,ENG,naid: 170000180593,,http://id.nii.ac.jp/1001/00199900/,Counterfactual Regret Minimisation for playing the multiplayer bluﬃng dice game Dudo,"Counterfactual Regret Minimisation, CFR, multiplayer, dudo, perudo, bluﬀ"
2021-10-29 01:58:36.006778,Article,"若林 広志,伊藤 毅志",A system to praise moves for the purpose of raising learning motivation for beginner Go players,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,60,65,JPN,naid: 170000180573,,http://id.nii.ac.jp/1001/00199880/,囲碁初心者の動機づけを目的とした着手を褒めるシステムの提案,"囲碁,動機づけ,褒め,学習支援"
2021-10-29 02:00:30.375211,Article,"山田 豊大,阿原 一志",Developing Agents by Genetic Algorithm and Imitation by Neural Network in Trading Card Game,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,122,125,JPN,naid: 170000180582,,http://id.nii.ac.jp/1001/00199889/,トレーディングカードゲームにおける \n遺伝的アルゴリズムを用いた個性あるエージェントの作成と ニューラルネットワークによる模倣,"不完全情報ゲーム,トレーディングカードゲーム,遺伝的アルゴリズム,ニューラルネットワーク,強化学習"
2021-10-29 02:04:17.728293,Article,"ZheJie Hu,Tomoyuki Kaneko",Enhancing Sample Eﬃciency of Deep Reinforcement Learning to Master the Mini-games of StarCraft II,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,250,257,ENG,naid: 170000180603,,http://id.nii.ac.jp/1001/00199910/,Enhancing Sample Eﬃciency of Deep Reinforcement Learning to Master the Mini-games of StarCraft II,"Deep Reinforcement Learning,Self-Imitation Learning,GPU Asynchronous Advantage Actor-Critic,StarCraft II"
2021-10-29 02:04:38.717627,Article,"Tianshuai Yu,Yoshimasa Tsuruoka",An Attempt to Improve Generalization Performance in Reinforcement Learning with Deterministic World Models and WGANs,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,150,154,ENG,naid: 170000180587,,http://id.nii.ac.jp/1001/00199894/,An Attempt to Improve Generalization Performance in Reinforcement Learning with Deterministic World Models and WGANs,
2021-10-29 02:04:42.378883,Article,"Haoyu Zhang,Yoshimasa Tsuruoka",Towards Finding a Solution for Collectible Card Games with Counterfactual Regret Minimization,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,235,241,ENG,naid: 170000180601,,http://id.nii.ac.jp/1001/00199908/,Towards Finding a Solution for Collectible Card Games with Counterfactual Regret Minimization,
2021-10-29 02:05:02.270006,Article,"天川 拓海,荒川 達也",A Impression Battle Support System for A Fighting Game Beginner,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,109,113,JPN,naid: 170000180580,,http://id.nii.ac.jp/1001/00199887/,格闘ゲーム初心者向け感想戦支援システムの提案,
2021-10-29 02:05:23.254875,Article,"清水 大志,田中 哲朗",Building and evaluating neural networks for policy functions of mahjong,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,165,171,JPN,naid: 170000180590,,http://id.nii.ac.jp/1001/00199897/,麻雀のポリシー関数に適したネットワークモデルの構築と評価,
2021-10-29 02:05:24.524200,Article,"Hanhua Zhu,Tomoyuki Kaneko",Training Agents with Long-range Information in Deep Reinforcement Learning,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,188,194,ENG,naid: 170000180594,,http://id.nii.ac.jp/1001/00199901/,Training Agents with Long-range Information in Deep Reinforcement Learning,"Deep reinforcement learning,Long-range dependencies,Non-local operation,Atari games."
2021-10-29 02:05:25.015272,Article,"坪倉 弘治,西野 順二",Analysis of performance of Monte Carlo tree search with grouping,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,144,149,JPN,naid: 170000180586,,http://id.nii.ac.jp/1001/00199893/,グループ化を用いたモンテカルロ木探索の性能の分析,
2021-10-29 02:05:26.485802,Article,"許 俊傑,問馬 樹,方 舟,パリヤワン プージャナー,原田 智広,ターウォンマット ラック",Player Adaptive Motion Gaming AI for Health Promotion,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,221,226,JPN,naid: 170000180599,,http://id.nii.ac.jp/1001/00199906/,健康促進のための\nプレイヤー適応型モーションゲーミングAI,
2021-10-29 02:05:27.817659,Article,芝 世弐,,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,7,11,JPN,naid: 170000180565,,http://id.nii.ac.jp/1001/00199872/,コンピュータ将棋におけるPonder を前提とした指し手予測,"コンピュータ将棋,木探索,探索時間"
2021-10-29 02:05:35.430233,Article,"Laige Peng,Yoshimasa Tsuruoka",Improving Action Branching for Deep Reinforcement Learning with A Multi-dimensional Hybrid Action Space,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,80,85,ENG,naid: 170000180576,,http://id.nii.ac.jp/1001/00199883/,Improving Action Branching for Deep Reinforcement Learning with A Multi-dimensional Hybrid Action Space,
2021-10-29 02:06:01.090555,Article,"木村 勇太,伊藤 毅志",Construction of Geister AI using deep reinforcement learning,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,130,135,JPN,naid: 170000180584,,http://id.nii.ac.jp/1001/00199891/,深層強化学習を用いたガイスターAI の構築,"ガイスター,不完全情報ゲー,深層強化学習"
2021-10-29 02:06:02.549910,Article,"山岸 拓海,五十嵐 治一",Imitation Learning of Opponents' Action Models by Soccer Agents,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,94,100,JPN,naid: 170000180578,,http://id.nii.ac.jp/1001/00199885/,サッカーエージェントによる敵の行動モデルの模倣学習,
2021-10-29 02:06:13.867216,Article,"Shi-Jim Yen,Yi-Ling Chen,Hsin-I Lin",Gradient Learning for the game of Go,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,56,59,ENG,naid: 170000180572,,http://id.nii.ac.jp/1001/00199879/,Gradient Learning for the game of Go,"Gradient Learning,Scaffolding Theory,Go,Computer Games,Deep Learning."
2021-10-29 02:06:21.536152,Article,木村 富宏,Application of reinforcement learning algorithm using policy network and value network\nto the turn-based strategy game,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,73,79,JPN,naid: 170000180575,,http://id.nii.ac.jp/1001/00199882/,ポリシーネットワークとバリューネットワークを併用した強化学習アルゴリズムのターン制戦略ゲームへの適用,
2021-10-29 02:06:40.797139,Article,"Long Honghai,Tomoyuki Kaneko",Improving Mahjong Agent by Predicting Types of Yaku,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,206,212,ENG,naid: 170000180597,,http://id.nii.ac.jp/1001/00199904/,Improving Mahjong Agent by Predicting Types of Yaku,"Japanese Mahjong,Convolutional Neural Networks,Deep Neural Networks"
2021-10-29 02:06:45.163927,Article,"藤田 竜貴,松崎 公紀",Eﬀectivity of Densely Multi Layer Perceptron and Eﬀectivity of Features Obtained from Positions in Machine Learning Mahjong Players,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,213,220,JPN,naid: 170000180598,,http://id.nii.ac.jp/1001/00199905/,麻雀の打牌選択学習における\nDensely Multi Layer Perceptronの有効性と局面から獲得可能な特徴量の有効性,
2021-10-29 02:06:50.745337,Article,"宮田 洋輝,荒川 達也",Mathematical models of werewolf with  execution probabilities and attack probabilities,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,161,164,JPN,naid: 170000180589,,http://id.nii.ac.jp/1001/00199896/,処刑確率と襲撃確率を用いた人狼ゲームの数理モデル,
2021-10-29 02:06:54.037068,Article,"Cheng Yi,Tomoyuki Kaneko",Performance of Counterfactual Regret Minimization with Self-Confirming Equilibrium,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,49,55,ENG,naid: 170000180571,,http://id.nii.ac.jp/1001/00199878/,Performance of Counterfactual Regret Minimization with Self-Confirming Equilibrium,"Nash Equilibrium,Self-confirming Equilibrium,Counterfactual Regret Minimization,Dice game Dudo"
2021-10-29 02:07:05.882283,Article,"源 智也,松原 仁",Prediction Multiple Werewolves with Long short term memory,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,126,129,JPN,naid: 170000180583,,http://id.nii.ac.jp/1001/00199890/,Long Short Term Memoryによる複数人の人狼推定,
2021-10-29 02:07:15.649614,Article,"Tang Jiachen,Tomoyuki Kaneko",Back Prediction in the Game of Go,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,198,205,ENG,naid: 170000180596,,http://id.nii.ac.jp/1001/00199903/,Back Prediction in the Game of Go,"The Game of Go, Deep Learning, Back Prediction, Capsule Network"
2021-10-29 02:07:17.807406,Article,"Chen Chen,Tomoyuki Kaneko",Utilizing History Information in Acquiring Strategies for Board Game Geister by Deep Counterfactual Regret Minimization,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,20,27,ENG,naid: 170000180567,,http://id.nii.ac.jp/1001/00199874/,Utilizing History Information in Acquiring Strategies for Board Game Geister by Deep Counterfactual Regret Minimization,"Counterfactual Regret Minimization,CFR,board game,Geister,deep neural networks"
2021-10-29 02:07:25.897514,Article,"木谷 裕紀,大渡 勝己,小野 廣隆",Oracle Models for analyzing imperfect information two-player TANHINMIN,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,258,265,JPN,naid: 170000180604,,http://id.nii.ac.jp/1001/00199911/,不完全情報二人単貧民分析のためのオラクルモデル,
2021-10-29 02:07:37.413814,Article,"宗藤 大貴,長尾 智晴",Tsume-Shogi problem composition using evolutionary computation,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,1,6,JPN,naid: 170000180564,,http://id.nii.ac.jp/1001/00199871/,進化計算法を用いた詰将棋の自動生成,
2021-10-29 02:08:09.997243,Article,"高岡 峻,田中 哲朗",Evaluation of hierarchical reinforcement learning methods using grid worlds,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,172,176,JPN,naid: 170000180591,,http://id.nii.ac.jp/1001/00199898/,グリッド世界を用いた階層型強化学習の評価,
2021-10-29 02:08:14.224830,Article,"中屋敷 太一,金子 知適",A Survey on AlphaZero Algorithm through Dobutsu Shogi,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,86,93,JPN,naid: 170000180577,,http://id.nii.ac.jp/1001/00199884/,どうぶつしょうぎを用いたAlphaZeroの手法の調査,
2021-10-29 02:08:26.132936,Article,瀧澤 武信,The History of the World Computer Shogi Championship (WCSC)(5),2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,101,108,JPN,naid: 170000180579,,http://id.nii.ac.jp/1001/00199886/,世界コンピュータ将棋選手権の歴史（５）,
2021-10-29 02:08:31.135755,Article,"Yu Cao,Tomoyuki Kaneko",An Extension of Counterfactual Regret Minimization for Multiplayer Card Games,2019-11-01,ゲームプログラミングワークショップ2019論文集,,,2019,28,33,ENG,naid: 170000180568,,http://id.nii.ac.jp/1001/00199875/,An Extension of Counterfactual Regret Minimization for Multiplayer Card Games,"Machine Learning, Counterfactual Regret Minimization, MCCFR"
2021-10-29 01:27:25.403618,Article,"福田 一史,三原 鉄也,大石 康介,細井 浩一","A Development of Bibliographic Database including Works for Video Games: The Case of Bibliography Publication by ""RCGS Collection: Prototype"" using Omeka S",2019-12-07,じんもんこん2019論文集,,,2019,77,84,JPN,naid: 170000180904,,http://id.nii.ac.jp/1001/00200982/,著作を含むビデオゲーム書誌データベースの構築：Omeka Sを用いた 「 RCGS Collection 試作版」 による所蔵書誌提供の事例,Video Game; Online Catalog; IFLA LRM; Linked Open Data; Omeka S
2021-10-29 01:44:33.640339,Article,"岸本 征将,北 直人,李 亮,長谷川 恭子,田中 覚",Virtual Experience of Chimaki-nage in the Gion Festival using VR and Gesture Recognition,2019-12-07,じんもんこん2019論文集,,,2019,97,102,JPN,naid: 170000180907,,http://id.nii.ac.jp/1001/00200985/,ジェスチャ認識を利用した祇園祭・粽投げのバーチャル体験,デジタルアーカイブ; デジタルミュージアム; ジェスチャ認識; ゲームエンジン; VR; 3DCG
2021-10-29 01:44:34.161479,Article,"大土 友麻,須永 宏,横山 恵理",Moji-Matching : Development and Utilization of Application for Kuzushi-ji Learning,2019-12-07,じんもんこん2019論文集,,,2019,133,138,JPN,naid: 170000180913,,http://id.nii.ac.jp/1001/00200991/,くずし字学習アプリケーション「文字あわせマッチング」の開発とその活用,くずし字; 学習アプリケーション; 変体仮名; 古典
2021-10-29 01:35:04.490295,Article,木原 直哉,What Would be the Most Important Thing in Upcoming AI Era by Looking at the Improvement of the Game AI,2020-01-15,情報処理,,61,2,136,137,JPN,"naid: 170000181570,ncid: AN00116625",,http://id.nii.ac.jp/1001/00202517/,ゲームAIの進歩から見る，AI時代で大切なもの,巻頭コラム
2021-10-29 01:56:38.480904,Article,市村 哲,migaco: Tooth Brushing-support Application for Children Based on Toothbrush-motion Detection,2020-01-15,情報処理学会論文誌,,61,1,95,102,JPN,"naid: 170000181606,ncid: AN00116647",1882-7764,http://id.nii.ac.jp/1001/00202637/,migaco：子供が楽しく歯みがきが行えるようにするための歯ブラシ動作計測機能付きアプリケーション,"[特集：オープンイノベーションを加速するコラボレーション技術とネットワークサービス] スマートフォン,歯磨き,機械学習,ゲーミフィケーション"
2021-10-29 01:34:49.496170,Article,"植田 陸玖,松澤 智史",,2020-02-20,第82回全国大会講演論文集,,2020,1,87,88,JPN,"naid: 170000182233,ncid: AN00349328",,http://id.nii.ac.jp/1001/00205068/,複数人数における不完全情報ゲームAIの立ち回り,人工知能と認知科学
2021-10-29 01:35:03.710196,Article,"鍋谷 優作,矢吹 太朗",,2020-02-20,第82回全国大会講演論文集,,2020,1,89,90,JPN,"naid: 170000182234,ncid: AN00349328",,http://id.nii.ac.jp/1001/00205069/,AlphaZero による難易度自動調整ゲームエージェントの生成,人工知能と認知科学
