instance_id,property,value,source,resource_id,mapped_property,normalized_value
https://id.analoggamemuseum.org/api/items/1941,game_time,20~30分,AI,B371,playTime,pt20m–pt30m
https://id.analoggamemuseum.org/api/items/1941,number_of_players,3~6人,AI,B371,numberOfPlayers,3-6
https://id.analoggamemuseum.org/api/items/1941,audience,10才~,AI,B371,audience,10~
https://id.analoggamemuseum.org/api/items/1941,publisher,無限インフィニティ∞,AI,B371,publisher,無限インフィニティ∞
https://id.analoggamemuseum.org/api/items/1941,contact_point,@mugein_8,AI,B371,contactPoint,@mugein_8
https://id.analoggamemuseum.org/api/items/1941,product_name,筋肉神経衰弱,AI,B371,name,筋肉神経衰弱
https://id.analoggamemuseum.org/api/items/1932,publisher,BEVERLY,AI,B365,publisher,beverly
https://id.analoggamemuseum.org/api/items/1932,publisher,ILLUMINATION,AI,B365,publisher,illumination
https://id.analoggamemuseum.org/api/items/1932,publisher,Universal City Studios LLC,AI,B365,publisher,universalcitystudiosllc
https://id.analoggamemuseum.org/api/items/1932,publisher,ビバリー,AI,B365,publisher,ビバリー
https://id.analoggamemuseum.org/api/items/1932,publisher,株式会社ビバリー,AI,B365,publisher,株式会社ビバリー
https://id.analoggamemuseum.org/api/items/1932,audience,7+,AI,B365,audience,7-
https://id.analoggamemuseum.org/api/items/1932,product_name,MINIONS,AI,B365,name,minions
https://id.analoggamemuseum.org/api/items/1932,product_name,花札,AI,B365,name,花札
https://id.analoggamemuseum.org/api/items/1932,product_name,花札ミニオンズ,AI,B365,name,花札ミニオンズ
https://id.analoggamemuseum.org/api/items/1932,components,札...48枚,AI,B365,component,札48枚
https://id.analoggamemuseum.org/api/items/1932,components,解説書,AI,B365,component,解説書
https://id.analoggamemuseum.org/api/items/1932,number_of_players,2~4人,AI,B365,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/1932,identifier,TRA-074,AI,B365,identifier,tra-074
https://id.analoggamemuseum.org/api/items/1932,contact_point,0120-357-210,AI,B365,contactPoint,0120-357-210
https://id.analoggamemuseum.org/api/items/1932,contact_point,http://www.be-en.co.jp,AI,B365,contactPoint,www.be-en.co.jp
https://id.analoggamemuseum.org/api/items/1932,contact_point,〒104-0061 東京都中央区銀座8-10-6,AI,B365,contactPoint,〒104-0061東京都中央区銀座8-10-6
https://id.analoggamemuseum.org/api/items/1932,barcode,4977524487883,AI,B365,barcode,4977524487883
https://id.analoggamemuseum.org/api/items/1063,product_name,Haft,AI,B35,name,haft
https://id.analoggamemuseum.org/api/items/1063,product_name,ドロンビー,AI,B35,name,ドロンビー
https://id.analoggamemuseum.org/api/items/1063,product_name,怒龍蛇,AI,B35,name,怒龍蛇
https://id.analoggamemuseum.org/api/items/1063,components,44×63mm 84枚,AI,B35,component,44×63mm84枚
https://id.analoggamemuseum.org/api/items/1063,components,カード - 44×63mm 84枚,AI,B35,component,カード-44×63mm84枚
https://id.analoggamemuseum.org/api/items/1063,components,カード - 63×88mm 19枚,AI,B35,component,カード-63×88mm19枚
https://id.analoggamemuseum.org/api/items/1063,components,木製キューブ 12個,AI,B35,component,木製キューブ12個
https://id.analoggamemuseum.org/api/items/1063,publisher,ハレルヤロックボーイ,AI,B35,publisher,ハレルヤロックボーイ
https://id.analoggamemuseum.org/api/items/1063,barcode,4573337021049,AI,B35,barcode,4573337021049
https://id.analoggamemuseum.org/api/items/1060,product_name,Trick and Trade,AI,B36,name,trickandtrade
https://id.analoggamemuseum.org/api/items/1060,product_name,トリックアンドトレード,AI,B36,name,トリックアンドトレード
https://id.analoggamemuseum.org/api/items/1060,game_time,30分,AI,B36,playTime,pt30m
https://id.analoggamemuseum.org/api/items/1060,number_of_players,3-5人,AI,B36,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1060,audience,10歳以上,AI,B36,audience,10-
https://id.analoggamemuseum.org/api/items/1060,components,トリックカード: 40枚 (58mm×89mm),AI,B36,component,トリックカード40枚(58mm×89mm)
https://id.analoggamemuseum.org/api/items/1060,components,トレードカード: 42枚 (44mm×63mm),AI,B36,component,トレードカード42枚(44mm×63mm)
https://id.analoggamemuseum.org/api/items/1060,components,リードプレイヤーカード: 1枚 (44mm×63mm),AI,B36,component,リードプレイヤーカード1枚(44mm×63mm)
https://id.analoggamemuseum.org/api/items/1060,components,説明書,AI,B36,component,説明書
https://id.analoggamemuseum.org/api/items/1060,datePublished,2022,AI,B36,datePublished,2022
https://id.analoggamemuseum.org/api/items/1060,publisher,merry-andrew-works,AI,B36,publisher,merry-andrew-works
https://id.analoggamemuseum.org/api/items/1060,publisher,メリーアンドリューワークス,AI,B36,publisher,メリーアンドリューワークス
https://id.analoggamemuseum.org/api/items/2015,product_name,肉王,AI,B343,name,肉王
https://id.analoggamemuseum.org/api/items/2015,publisher,P.GAMES,AI,B343,publisher,p.games
https://id.analoggamemuseum.org/api/items/2015,components,カルビ(生),AI,B343,component,カルビ(生)
https://id.analoggamemuseum.org/api/items/2015,components,タン(生),AI,B343,component,タン(生)
https://id.analoggamemuseum.org/api/items/2015,components,テッチャン(生),AI,B343,component,テッチャン(生)
https://id.analoggamemuseum.org/api/items/1062,product_name,めいたんていかぞく,AI,B34,name,めいたんていかぞく
https://id.analoggamemuseum.org/api/items/1062,product_name,名探偵家族,AI,B34,name,名探偵家族
https://id.analoggamemuseum.org/api/items/1062,components,いちらんひょう…4まい,AI,B34,component,いちらんひょう…4まい
https://id.analoggamemuseum.org/api/items/1062,components,いちらんひょう・・・4まい,AI,B34,component,いちらんひょう・・・4まい
https://id.analoggamemuseum.org/api/items/1062,components,じゅんばんぎめカード…6まい,AI,B34,component,じゅんばんぎめカード…6まい
https://id.analoggamemuseum.org/api/items/1062,components,じゅんばんぎめカード・・・ 6まい,AI,B34,component,じゅんばんぎめカード・・・6まい
https://id.analoggamemuseum.org/api/items/1062,components,せつめいしょ... 1まい,AI,B34,component,せつめいしょ1まい
https://id.analoggamemuseum.org/api/items/1062,components,アリバイカード…32まい,AI,B34,component,アリバイカード…32まい
https://id.analoggamemuseum.org/api/items/1062,components,アリバイカード・・・32まい,AI,B34,component,アリバイカード・・・32まい
https://id.analoggamemuseum.org/api/items/1062,components,キャラクターカード…17まい,AI,B34,component,キャラクターカード…17まい
https://id.analoggamemuseum.org/api/items/1062,components,キャラクターカード・・・ 17まい,AI,B34,component,キャラクターカード・・・17まい
https://id.analoggamemuseum.org/api/items/1062,publisher,MADAMADA ★SavaN,AI,B34,publisher,madamada★savan
https://id.analoggamemuseum.org/api/items/1062,contact_point,https://twitter.com/MADAMADA_SavaN,AI,B34,contactPoint,twitter.com/madamada_savan
https://id.analoggamemuseum.org/api/items/1062,contact_point,〒165-0026 東京都中野区新井3-33-17 リバーサイド沼袋103,AI,B34,contactPoint,〒165-0026東京都中野区新井3-33-17リバーサイド沼袋103
https://id.analoggamemuseum.org/api/items/1062,game_time,~30ふん,AI,B34,playTime,pt30m–inf
https://id.analoggamemuseum.org/api/items/1062,number_of_players,2~6にん,AI,B34,numberOfPlayers,2-6
https://id.analoggamemuseum.org/api/items/1062,audience,5さい〜,AI,B34,audience,5-
https://id.analoggamemuseum.org/api/items/1062,datePulished,2022,AI,B34,datePublished,2022
https://id.analoggamemuseum.org/api/items/1068,product_name,南極サバイベーる,AI,B33,name,南極サバイベーる
https://id.analoggamemuseum.org/api/items/1068,product_name,南極状態,AI,B33,name,南極状態
https://id.analoggamemuseum.org/api/items/1068,product_name,南極関係モツ鍋!?サバイバーズ,AI,B33,name,南極関係モツ鍋!?サバイバーズ
https://id.analoggamemuseum.org/api/items/1068,number_of_players,2-6人,AI,B33,numberOfPlayers,2-6
https://id.analoggamemuseum.org/api/items/1068,game_time,30分,AI,B33,playTime,pt30m
https://id.analoggamemuseum.org/api/items/1068,audience,10歳以上,AI,B33,audience,10-
https://id.analoggamemuseum.org/api/items/1068,components,調査船の鍵,AI,B33,component,調査船の鍵
https://id.analoggamemuseum.org/api/items/1068,responsibility_statement,イラスト・グラフィックデザイン:陽貴,AI,B33,responsibilityStatement,イラストグラフィックデザイン:陽貴
https://id.analoggamemuseum.org/api/items/1068,responsibility_statement,ゲームデザイン:諏訪炭三,AI,B33,responsibilityStatement,ゲームデザイン:諏訪炭三
https://id.analoggamemuseum.org/api/items/1068,responsibility_statement,編集:中黒トシヤ、西田良幸、しゃりん,AI,B33,responsibilityStatement,"編集:中黒トシヤ,西田良幸,しゃりん"
https://id.analoggamemuseum.org/api/items/1995,product_name,MEMETHRE SAN,AI,B349,name,memethresan
https://id.analoggamemuseum.org/api/items/1995,product_name,桃太郎丸,AI,B349,name,桃太郎丸
https://id.analoggamemuseum.org/api/items/1995,components,カード:101枚,AI,B349,component,カード101枚
https://id.analoggamemuseum.org/api/items/1995,components,説明書:1枚,AI,B349,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1995,publisher,KOKEKKO DAN,AI,B349,publisher,kokekkodan
https://id.analoggamemuseum.org/api/items/1995,publisher,MEMETHRE SAN,AI,B349,publisher,memethresan
https://id.analoggamemuseum.org/api/items/1995,publisher,コケッコ団,AI,B349,publisher,コケッコ団
https://id.analoggamemuseum.org/api/items/1995,datePulished,2021,AI,B349,datePublished,2021
https://id.analoggamemuseum.org/api/items/1995,contact_point,https://www.youtube.com/channel/UCygC5SXvydYLiMpjHxFo8Cg,AI,B349,contactPoint,www.youtube.com/channel/ucygc5sxvydylimpjhxfo8cg
https://id.analoggamemuseum.org/api/items/1995,number_of_players,3-5人,AI,B349,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1995,game_time,10-15分,AI,B349,playTime,pt10m–pt15m
https://id.analoggamemuseum.org/api/items/1995,audience,10歳以上,AI,B349,audience,10-
https://id.analoggamemuseum.org/api/items/1995,responsibility_statement,ゲームデザイン/イラスト 三木田 晋,AI,B349,responsibilityStatement,ゲームデザインイラスト三木田晋
https://id.analoggamemuseum.org/api/items/1995,responsibility_statement,パッケージデザイン 長谷川文香,AI,B349,responsibilityStatement,パッケージデザイン長谷川文香
https://id.analoggamemuseum.org/api/items/1946,product_name,それでも推しを愛してる,AI,B325,name,それでも推しを愛してる
https://id.analoggamemuseum.org/api/items/1946,identifier,225,AI,B325,identifier,225
https://id.analoggamemuseum.org/api/items/1946,game_time,15~30分,AI,B325,playTime,pt15m–pt30m
https://id.analoggamemuseum.org/api/items/1946,number_of_players,3~5人,AI,B325,numberOfPlayers,3-5
https://id.analoggamemuseum.org/api/items/1946,audience,12歳以上,AI,B325,audience,12-
https://id.analoggamemuseum.org/api/items/2192,product_name,AjisAi,AI,B322,name,ajisai
https://id.analoggamemuseum.org/api/items/2192,product_name,ナナイロ アジサイ,AI,B322,name,ナナイロアジサイ
https://id.analoggamemuseum.org/api/items/2192,components,プレイシート 1枚,AI,B322,component,プレイシート1枚
https://id.analoggamemuseum.org/api/items/2192,components,プレイヤーカード 6枚,AI,B322,component,プレイヤーカード6枚
https://id.analoggamemuseum.org/api/items/2192,components,花コマ 98個,AI,B322,component,花コマ98個
https://id.analoggamemuseum.org/api/items/2192,components,花コマ 98個(14個x7色),AI,B322,component,花コマ98個(14個x7色)
https://id.analoggamemuseum.org/api/items/2192,components,説明書 1部,AI,B322,component,説明書1部
https://id.analoggamemuseum.org/api/items/2192,number_of_players,2-3人,AI,B322,numberOfPlayers,2-3
https://id.analoggamemuseum.org/api/items/2192,audience,7歳以上,AI,B322,audience,7-
https://id.analoggamemuseum.org/api/items/2192,game_time,15分,AI,B322,playTime,pt15m
https://id.analoggamemuseum.org/api/items/2192,datePulished,2021,AI,B322,datePublished,2021
https://id.analoggamemuseum.org/api/items/2192,publisher,Nanatsumu,AI,B322,publisher,nanatsumu
https://id.analoggamemuseum.org/api/items/2222,publisher,"コミュニケーション工房
ツナグヒラク",AI,B312,publisher,コミュニケーション工房ツナグヒラク
https://id.analoggamemuseum.org/api/items/2222,contact_point,https://www.tsunahira.com/,AI,B312,contactPoint,www.tsunahira.com
https://id.analoggamemuseum.org/api/items/2222,product_name,アフレコ,AI,B312,name,アフレコ
https://id.analoggamemuseum.org/api/items/2222,components,アイテムカード 10枚,AI,B312,component,アイテムカード10枚
https://id.analoggamemuseum.org/api/items/2222,components,アクションカード 44枚,AI,B312,component,アクションカード44枚
https://id.analoggamemuseum.org/api/items/2222,components,ナレーションカード 10枚,AI,B312,component,ナレーションカード10枚
https://id.analoggamemuseum.org/api/items/2222,components,名札チップ 10枚,AI,B312,component,名札チップ10枚
https://id.analoggamemuseum.org/api/items/2222,components,説明書 1枚,AI,B312,component,説明書1枚
https://id.analoggamemuseum.org/api/items/2222,number_of_players,2~8人くらい,AI,B312,numberOfPlayers,2-8
https://id.analoggamemuseum.org/api/items/2222,game_time,約20分くらい,AI,B312,playTime,pt20m
https://id.analoggamemuseum.org/api/items/2222,audience,8歳くらい〜,AI,B312,audience,8くら-
https://id.analoggamemuseum.org/api/items/2222,responsibility_statement,企画・制作,AI,B312,responsibilityStatement,企画制作
https://id.analoggamemuseum.org/api/items/1066,number_of_players,2人,AI,B31,numberOfPlayers,2
https://id.analoggamemuseum.org/api/items/1066,product_name,FYOMINOKLINIA,AI,B31,name,fyominoklinia
https://id.analoggamemuseum.org/api/items/1066,product_name,巨門星,AI,B31,name,巨門星
https://id.analoggamemuseum.org/api/items/1064,product_name,WANYAMA,AI,B32,name,wanyama
https://id.analoggamemuseum.org/api/items/1064,components,コマ 4個,AI,B32,component,コマ4個
https://id.analoggamemuseum.org/api/items/1064,components,一覧カード 4枚,AI,B32,component,一覧カード4枚
https://id.analoggamemuseum.org/api/items/1064,components,動物カード 40枚 (8種類×5枚),AI,B32,component,動物カード40枚(8種類×5枚)
https://id.analoggamemuseum.org/api/items/1064,components,得点表カード 7枚,AI,B32,component,得点表カード7枚
https://id.analoggamemuseum.org/api/items/1064,components,説明書 2枚,AI,B32,component,説明書2枚
https://id.analoggamemuseum.org/api/items/1064,components,順番カード 4枚,AI,B32,component,順番カード4枚
https://id.analoggamemuseum.org/api/items/1064,contact_point,@RMBC2021,AI,B32,contactPoint,@rmbc2021
https://id.analoggamemuseum.org/api/items/1064,game_time,10~20分,AI,B32,playTime,pt10m–pt20m
https://id.analoggamemuseum.org/api/items/1064,number_of_players,2~4人,AI,B32,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/1064,audience,10歳以上,AI,B32,audience,10-
https://id.analoggamemuseum.org/api/items/1076,components,カード40枚,AI,B30,component,カード40枚
https://id.analoggamemuseum.org/api/items/1076,components,カード40枚(63×88mm),AI,B30,component,カード40枚(63×88mm)
https://id.analoggamemuseum.org/api/items/1076,components,説明書1部,AI,B30,component,説明書1部
https://id.analoggamemuseum.org/api/items/1076,publisher,GAMENOWA,AI,B30,publisher,gamenowa
https://id.analoggamemuseum.org/api/items/1076,publisher,GAMENOWN,AI,B30,publisher,gamenown
https://id.analoggamemuseum.org/api/items/1076,publisher,ゲームNOWA,AI,B30,publisher,ゲームnowa
https://id.analoggamemuseum.org/api/items/1076,number_of_players,2-4人,AI,B30,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/1076,audience,8歳以上,AI,B30,audience,8-
https://id.analoggamemuseum.org/api/items/1076,game_time,20~30分,AI,B30,playTime,pt20m–pt30m
https://id.analoggamemuseum.org/api/items/1076,contact_point,https://gameno-wa.seesaa.net/,AI,B30,contactPoint,gameno-wa.seesaa.net
https://id.analoggamemuseum.org/api/items/1076,barcode,4582547200106,AI,B30,barcode,4582547200106
https://id.analoggamemuseum.org/api/items/1076,product_name,プリスクール,AI,B30,name,プリスクール
https://id.analoggamemuseum.org/api/items/1076,responsibility_statement,アートワーク / 別府さい,AI,B30,responsibilityStatement,アートワーク別府さい
https://id.analoggamemuseum.org/api/items/1076,responsibility_statement,アートワーク:別府さい,AI,B30,responsibilityStatement,アートワーク:別府さい
https://id.analoggamemuseum.org/api/items/1076,responsibility_statement,ゲームデザイン / かぶきけんいち,AI,B30,responsibilityStatement,ゲームデザインかぶきけんいち
https://id.analoggamemuseum.org/api/items/1076,responsibility_statement,ゲームデザイン:かぶきけんいち,AI,B30,responsibilityStatement,ゲームデザイン:かぶきけんいち
https://id.analoggamemuseum.org/api/items/1076,responsibility_statement,出版元:ゲームNOWA,AI,B30,responsibilityStatement,出版元:ゲームnowa
https://id.analoggamemuseum.org/api/items/1022,components,数字カード,AI,B3,component,数字カード
https://id.analoggamemuseum.org/api/items/1022,publisher,ボードゲーム製作サークル彩友園,AI,B3,publisher,ボードゲーム製作サークル彩友園
https://id.analoggamemuseum.org/api/items/1022,publisher,彩友園,AI,B3,publisher,彩友園
https://id.analoggamemuseum.org/api/items/1022,contact_point,@allotment31,AI,B3,contactPoint,@allotment31
https://id.analoggamemuseum.org/api/items/1022,contact_point,@enn_virtual,AI,B3,contactPoint,@enn_virtual
https://id.analoggamemuseum.org/api/items/1022,contact_point,@saiyuen_games,AI,B3,contactPoint,@saiyuen_games
https://id.analoggamemuseum.org/api/items/1022,product_name,DECTET,AI,B3,name,dectet
https://id.analoggamemuseum.org/api/items/1022,responsibility_statement,イラスト: 別府さい @allotment31,AI,B3,responsibilityStatement,イラスト:別府さい@allotment31
https://id.analoggamemuseum.org/api/items/1022,responsibility_statement,ルールデザイン: えんつっつ@enn_virtual,AI,B3,responsibilityStatement,ルールデザイン:えんつっつ@enn_virtual
https://id.analoggamemuseum.org/api/items/1022,responsibility_statement,企画・制作 ボードゲーム製作サークル彩友園,AI,B3,responsibilityStatement,企画制作ボードゲーム製作サークル彩友園
https://id.analoggamemuseum.org/api/items/1050,publisher,KOAXA,AI,B29,publisher,koaxa
https://id.analoggamemuseum.org/api/items/1050,contact_point,@593koaxa,AI,B29,contactPoint,@593koaxa
https://id.analoggamemuseum.org/api/items/1050,contact_point,nknl-gesmarch@outlook.com,AI,B29,contactPoint,nknl-gesmarch@outlook.com
https://id.analoggamemuseum.org/api/items/1050,product_name,死の貸与 スプーナリズムかるた,AI,B29,name,死の貸与スプーナリズムかるた
https://id.analoggamemuseum.org/api/items/1050,responsibility_statement,発行元: KOAXA,AI,B29,responsibilityStatement,発行元:koaxa
https://id.analoggamemuseum.org/api/items/1069,components,IL-177 1枚,AI,B27,component,il-1771枚
https://id.analoggamemuseum.org/api/items/1069,components,イラストレーターカード 1枚,AI,B27,component,イラストレーターカード1枚
https://id.analoggamemuseum.org/api/items/1069,components,ケルベロスのアクションカード 12枚,AI,B27,component,ケルベロスのアクションカード12枚
https://id.analoggamemuseum.org/api/items/1069,components,ケルベロスカード 3枚,AI,B27,component,ケルベロスカード3枚
https://id.analoggamemuseum.org/api/items/1069,components,ライフカード 3枚,AI,B27,component,ライフカード3枚
https://id.analoggamemuseum.org/api/items/1069,components,選択カード 12枚,AI,B27,component,選択カード12枚
https://id.analoggamemuseum.org/api/items/1069,components,魂カード 9枚,AI,B27,component,魂カード9枚
https://id.analoggamemuseum.org/api/items/1069,components,魂カード 9枚 (3色×3枚),AI,B27,component,魂カード9枚(3色×3枚)
https://id.analoggamemuseum.org/api/items/1069,game_time,15 MIN,AI,B27,playTime,pt15m
https://id.analoggamemuseum.org/api/items/1069,number_of_players,2P,AI,B27,numberOfPlayers,2
https://id.analoggamemuseum.org/api/items/1069,audience,AGE 10+,AI,B27,audience,10-
https://id.analoggamemuseum.org/api/items/1069,publisher,zoEmooi,AI,B27,publisher,zoemooi
https://id.analoggamemuseum.org/api/items/1069,product_name,The Awakening of Cerberus,AI,B27,name,theawakeningofcerberus
https://id.analoggamemuseum.org/api/items/1069,product_name,ケルベロスの覚醒,AI,B27,name,ケルベロスの覚醒
https://id.analoggamemuseum.org/api/items/1069,responsibility_statement,イラスト / なかむらゆき,AI,B27,responsibilityStatement,イラストなかむらゆき
https://id.analoggamemuseum.org/api/items/1069,responsibility_statement,ゲームデザイン / ゾーイモーイ,AI,B27,responsibilityStatement,ゲームデザインゾーイモーイ
https://id.analoggamemuseum.org/api/items/1071,product_name,この想い、花火にのせて,AI,B28,name,この想い、花火にのせて
https://id.analoggamemuseum.org/api/items/1071,product_name,この想い、花火のせて,AI,B28,name,この想い、花火のせて
https://id.analoggamemuseum.org/api/items/1071,publisher,LITTLE HERMIT,AI,B28,publisher,littlehermit
https://id.analoggamemuseum.org/api/items/1071,game_time,10 min,AI,B28,playTime,pt10m
https://id.analoggamemuseum.org/api/items/1071,number_of_players,2-5人,AI,B28,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1071,audience,10歳~,AI,B28,audience,10~
https://id.analoggamemuseum.org/api/items/1071,components,10号1発 6枚,AI,B28,component,10号1発6枚
https://id.analoggamemuseum.org/api/items/1071,components,10号1発・・・6枚,AI,B28,component,10号1発・・・6枚
https://id.analoggamemuseum.org/api/items/1071,components,10号対打ち 2枚,AI,B28,component,10号対打ち2枚
https://id.analoggamemuseum.org/api/items/1071,components,10号対打ち・・・2枚,AI,B28,component,10号対打ち・・・2枚
https://id.analoggamemuseum.org/api/items/1071,components,5号1発 6枚,AI,B28,component,5号1発6枚
https://id.analoggamemuseum.org/api/items/1071,components,5号1発・・・6枚,AI,B28,component,5号1発・・・6枚
https://id.analoggamemuseum.org/api/items/1071,components,5号2発 4枚,AI,B28,component,5号2発4枚
https://id.analoggamemuseum.org/api/items/1071,components,5号2発・・・4枚,AI,B28,component,5号2発・・・4枚
https://id.analoggamemuseum.org/api/items/1071,components,5号5発 2枚,AI,B28,component,5号5発2枚
https://id.analoggamemuseum.org/api/items/1071,components,5号5発・・・2枚,AI,B28,component,5号5発・・・2枚
https://id.analoggamemuseum.org/api/items/1071,components,5号7号10号3段打ち 2枚,AI,B28,component,5号7号10号3段打ち2枚
https://id.analoggamemuseum.org/api/items/1071,components,5号7号10号3段打ち・・・2枚,AI,B28,component,5号7号10号3段打ち・・・2枚
https://id.analoggamemuseum.org/api/items/1071,components,7号1発 4枚,AI,B28,component,7号1発4枚
https://id.analoggamemuseum.org/api/items/1071,components,7号1発・・・4枚,AI,B28,component,7号1発・・・4枚
https://id.analoggamemuseum.org/api/items/1071,components,パッケージ台紙 1枚,AI,B28,component,パッケージ台紙1枚
https://id.analoggamemuseum.org/api/items/1071,components,パッケージ台紙・・・1枚,AI,B28,component,パッケージ台紙・・・1枚
https://id.analoggamemuseum.org/api/items/1071,components,メッセージカード 9枚,AI,B28,component,メッセージカード9枚
https://id.analoggamemuseum.org/api/items/1071,components,メッセージカード・・・9枚,AI,B28,component,メッセージカード・・・9枚
https://id.analoggamemuseum.org/api/items/1071,components,勝手に棚卸し 2枚,AI,B28,component,勝手に棚卸し2枚
https://id.analoggamemuseum.org/api/items/1071,components,勝手に棚卸し・・・2枚,AI,B28,component,勝手に棚卸し・・・2枚
https://id.analoggamemuseum.org/api/items/1071,components,千輪 2枚,AI,B28,component,千輪2枚
https://id.analoggamemuseum.org/api/items/1071,components,千輪・・・2枚,AI,B28,component,千輪・・・2枚
https://id.analoggamemuseum.org/api/items/1071,components,時差式 2枚,AI,B28,component,時差式2枚
https://id.analoggamemuseum.org/api/items/1071,components,時差式・・・2枚,AI,B28,component,時差式・・・2枚
https://id.analoggamemuseum.org/api/items/1071,components,特別値引き! 2枚,AI,B28,component,特別値引き!2枚
https://id.analoggamemuseum.org/api/items/1071,components,特別値引き!・・・2枚,AI,B28,component,特別値引き!・・・2枚
https://id.analoggamemuseum.org/api/items/1071,components,発注ミス 2枚,AI,B28,component,発注ミス2枚
https://id.analoggamemuseum.org/api/items/1071,components,発注ミス・・・2枚,AI,B28,component,発注ミス・・・2枚
https://id.analoggamemuseum.org/api/items/1071,components,目隠しカード 2枚,AI,B28,component,目隠しカード2枚
https://id.analoggamemuseum.org/api/items/1071,components,目隠しカード・・・2枚,AI,B28,component,目隠しカード・・・2枚
https://id.analoggamemuseum.org/api/items/1071,components,花火カード : 演出 (計4枚),AI,B28,component,花火カード演出(計4枚)
https://id.analoggamemuseum.org/api/items/1071,components,花火カード: 特殊 (計6枚),AI,B28,component,花火カード特殊(計6枚)
https://id.analoggamemuseum.org/api/items/1071,components,花火カード:玉 (計26枚),AI,B28,component,花火カード玉(計26枚)
https://id.analoggamemuseum.org/api/items/1071,components,説明書 1部,AI,B28,component,説明書1部
https://id.analoggamemuseum.org/api/items/1071,components,説明書・・・1部,AI,B28,component,説明書・・・1部
https://id.analoggamemuseum.org/api/items/1071,barcode,4595120844055,AI,B28,barcode,4595120844055
https://id.analoggamemuseum.org/api/items/1071,responsibility_statement,デザイン Illustrator,AI,B28,responsibilityStatement,デザインillustrator
https://id.analoggamemuseum.org/api/items/1071,responsibility_statement,企画・販売,AI,B28,responsibilityStatement,企画販売
https://id.analoggamemuseum.org/api/items/1781,publisher,LISAPA GAMES,AI,B276,publisher,lisapagames
https://id.analoggamemuseum.org/api/items/1781,publisher,USAPAGAMES,AI,B276,publisher,usapagames
https://id.analoggamemuseum.org/api/items/1781,number_of_players,2-5人,AI,B276,numberOfPlayers,2-5
https://id.analoggamemuseum.org/api/items/1781,game_time,15min,AI,B276,playTime,pt15m
https://id.analoggamemuseum.org/api/items/1781,audience,age 9+,AI,B276,audience,9-
https://id.analoggamemuseum.org/api/items/1781,product_name,働け! vs 働きたくない!,AI,B276,name,働け!vs働きたくない!
https://id.analoggamemuseum.org/api/items/1781,product_name,勇者パーティが働いてくれない,AI,B276,name,勇者パーティが働いてくれない
https://id.analoggamemuseum.org/api/items/1781,product_name,忍者パーティーが働いてくれない,AI,B276,name,忍者パーティーが働いてくれない
https://id.analoggamemuseum.org/api/items/1781,components,報酬カード: 16枚,AI,B276,component,報酬カード16枚
https://id.analoggamemuseum.org/api/items/1781,components,職カード: 24枚,AI,B276,component,職カード24枚
https://id.analoggamemuseum.org/api/items/1781,components,説明書: 1枚,AI,B276,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1781,components,陣営カード: 5枚,AI,B276,component,陣営カード5枚
https://id.analoggamemuseum.org/api/items/1781,datePulished,2020,AI,B276,datePublished,2020
https://id.analoggamemuseum.org/api/items/1056,product_name,Falstira,AI,B25,name,falstira
https://id.analoggamemuseum.org/api/items/1056,components,カード24枚,AI,B25,component,カード24枚
https://id.analoggamemuseum.org/api/items/1056,components,説明書,AI,B25,component,説明書
https://id.analoggamemuseum.org/api/items/1056,audience,8+,AI,B25,audience,8-
https://id.analoggamemuseum.org/api/items/1056,number_of_players,2-4人,AI,B25,numberOfPlayers,2-4
https://id.analoggamemuseum.org/api/items/1056,barcode,4582614140021,AI,B25,barcode,4582614140021
https://id.analoggamemuseum.org/api/items/1056,datePulished,2022,AI,B25,datePublished,2022
https://id.analoggamemuseum.org/api/items/1056,publisher,Kannagi Entertainment,AI,B25,publisher,kannagientertainment
https://id.analoggamemuseum.org/api/items/1072,components,カード 48枚,AI,B24,component,カード48枚
https://id.analoggamemuseum.org/api/items/1072,components,木製キューブ(赤) 32個,AI,B24,component,木製キューブ(赤)32個
https://id.analoggamemuseum.org/api/items/1072,components,木製キューブ(黄) 14個,AI,B24,component,木製キューブ(黄)14個
https://id.analoggamemuseum.org/api/items/1072,components,説明書 1枚,AI,B24,component,説明書1枚
https://id.analoggamemuseum.org/api/items/1072,number_of_players,2人,AI,B24,numberOfPlayers,2
https://id.analoggamemuseum.org/api/items/1072,audience,12歳以上,AI,B24,audience,12-
https://id.analoggamemuseum.org/api/items/1072,audience,12歳以上対象,AI,B24,audience,12-対象
https://id.analoggamemuseum.org/api/items/1072,game_time,20分,AI,B24,playTime,pt20m
https://id.analoggamemuseum.org/api/items/1072,responsibility_statement,アートワーク: 菅原美沙穂,AI,B24,responsibilityStatement,アートワーク:菅原美沙穂
https://id.analoggamemuseum.org/api/items/1072,responsibility_statement,キャラクタードット絵: katarazu 倦怠期,AI,B24,responsibilityStatement,キャラクタードット絵:katarazu倦怠期
